id,created_at,updated_at,deleted_at,team_id,week,year,league_id,expected_wins,weekly_expected_wins,expected_losses,weekly_expected_losses,actual_wins,actual_losses,weekly_actual_win,win_luck,strength_of_schedule,weekly_win_probability,team_score,opponent_score,opponent_team_id,point_differential
1101008819967328257,2025-08-24 21:40:26.729111+00,2025-08-24 21:40:26.729111+00,,1094730558715527169,9,2022,345674,4.688,0.335,4.312,0.665,3,6,f,3.000,0.66667,0.33540,128.42,135.34,1094730561517977601,-6.92
1101008820852228097,2025-08-24 21:40:26.999427+00,2025-08-24 21:40:26.999427+00,,1094730564354113537,9,2022,345674,7.219,0.664,1.781,0.336,7,2,t,7.000,0.22222,0.66390,144.64,142.92,1094730561944420353,1.72
1101008822066544641,2025-08-24 21:40:27.357183+00,2025-08-24 21:40:27.357183+00,,1094730560272891905,9,2022,345674,4.889,0.108,4.111,0.892,7,2,f,6.210,0.22222,0.10800,106.46,193.58,1094730558067343361,-87.12
1101008823127048193,2025-08-24 21:40:27.693282+00,2025-08-24 21:40:27.693282+00,,1094730559831605249,9,2022,345674,4.891,0.783,4.110,0.217,3,6,f,3.000,0.66667,0.78260,148.02,171.14,1094730559239651329,-23.12
1101008824024530945,2025-08-24 21:40:27.957988+00,2025-08-24 21:40:27.957988+00,,1094730559239651329,9,2022,345674,5.119,0.891,3.882,0.110,4,5,t,4.000,0.55556,0.89050,171.14,148.02,1094730559831605249,23.12
1101008824980701185,2025-08-24 21:40:28.26317+00,2025-08-24 21:40:28.26317+00,,1094730562427092993,9,2022,345674,1.465,0.000,7.535,1.000,1,8,f,1.000,0.88889,0.00000,93.68,119.26,1094730560901054465,-25.58
1101008825877626881,2025-08-24 21:40:28.533207+00,2025-08-24 21:40:28.533207+00,,1094730561944420353,9,2022,345674,3.773,0.561,5.227,0.439,5,4,f,5.000,0.44444,0.56070,142.92,144.64,1094730564354113537,-1.72
1101008827103379457,2025-08-24 21:40:28.907669+00,2025-08-24 21:40:28.907669+00,,1094730558067343361,10,2022,345674,6.226,0.109,3.774,0.891,5,5,f,4.455,0.50000,0.10930,103.04,153.26,1094730559239651329,-50.22
1101008827956920321,2025-08-24 21:40:29.167017+00,2025-08-24 21:40:29.167017+00,,1094730561517977601,10,2022,345674,4.347,0.783,5.653,0.217,6,4,t,6.000,0.40000,0.78270,151.56,59.38,1094730559831605249,92.18
1101008828807315457,2025-08-24 21:40:29.431262+00,2025-08-24 21:40:29.431262+00,,1094730560901054465,10,2022,345674,3.533,0.216,6.469,0.784,5,5,f,5.000,0.50000,0.21600,104.58,121.10,1094730564354113537,-16.52
1101008829812244481,2025-08-24 21:40:29.73352+00,2025-08-24 21:40:29.73352+00,,1094730558715527169,10,2022,345674,5.688,1.000,4.312,0.000,4,6,t,3.556,0.60000,1.00000,170.70,128.60,1094730561944420353,42.10
1101008830697111553,2025-08-24 21:40:29.999558+00,2025-08-24 21:40:29.999558+00,,1094730564354113537,10,2022,345674,7.658,0.439,2.342,0.561,8,2,t,8.000,0.20000,0.43890,121.10,104.58,1094730560901054465,16.52
1101008831911395329,2025-08-24 21:40:30.367131+00,2025-08-24 21:40:30.367131+00,,1094730560272891905,10,2022,345674,5.223,0.334,4.777,0.666,7,3,f,6.220,0.30000,0.33370,114.64,127.18,1094730562427092993,-12.54
1101008832820838401,2025-08-24 21:40:30.642859+00,2025-08-24 21:40:30.642859+00,,1094730559831605249,10,2022,345674,4.891,0.000,5.110,1.000,3,7,f,3.000,0.70000,0.00000,59.38,151.56,1094730561517977601,-92.18
1101008833702887425,2025-08-24 21:40:30.921368+00,2025-08-24 21:40:30.921368+00,,1094730559239651329,10,2022,345674,6.010,0.891,3.991,0.109,5,5,t,5.000,0.50000,0.89120,153.26,103.04,1094730558067343361,50.22
1101008834600304641,2025-08-24 21:40:31.194887+00,2025-08-24 21:40:31.194887+00,,1094730562427092993,10,2022,345674,2.036,0.571,7.965,0.430,2,8,t,2.000,0.80000,0.57050,127.18,114.64,1094730560272891905,12.54
1101008836108124161,2025-08-24 21:40:31.651731+00,2025-08-24 21:40:31.651731+00,,1094730561944420353,10,2022,345674,4.429,0.656,5.571,0.344,5,5,f,4.446,0.50000,0.65620,128.60,170.70,1094730558715527169,-42.10
1101008837419040769,2025-08-24 21:40:32.056087+00,2025-08-24 21:40:32.056087+00,,1094730558067343361,11,2022,345674,6.226,0.000,4.774,1.000,5,6,f,4.454,0.54545,0.00000,81.34,125.94,1094730561517977601,-44.60
1101008838320914433,2025-08-24 21:40:32.333887+00,2025-08-24 21:40:32.333887+00,,1094730561517977601,11,2022,345674,4.684,0.337,6.316,0.663,7,4,t,7.000,0.36364,0.33680,125.94,81.34,1094730558067343361,44.60
1101008839193821185,2025-08-24 21:40:32.596913+00,2025-08-24 21:40:32.596913+00,,1094730560901054465,11,2022,345674,3.756,0.223,7.246,0.777,5,6,f,5.000,0.54545,0.22320,109.94,132.12,1094730561944420353,-22.18
1101008840242888705,2025-08-24 21:40:32.916871+00,2025-08-24 21:40:32.916871+00,,1094730558715527169,11,2022,345674,6.468,0.780,4.532,0.220,5,6,t,4.461,0.54545,0.78020,147.16,140.52,1094730559831605249,6.64
1101008841130967041,2025-08-24 21:40:33.187625+00,2025-08-24 21:40:33.187625+00,,1094730564354113537,11,2022,345674,8.325,0.667,2.676,0.334,9,2,t,9.000,0.18182,0.66650,141.28,98.52,1094730560272891905,42.76
1101008842233511937,2025-08-24 21:40:33.524423+00,2025-08-24 21:40:33.524423+00,,1094730560272891905,11,2022,345674,5.337,0.114,5.663,0.886,7,4,f,6.237,0.36364,0.11370,98.52,141.28,1094730564354113537,-42.76
1101008843103797249,2025-08-24 21:40:33.789838+00,2025-08-24 21:40:33.789838+00,,1094730559831605249,11,2022,345674,5.443,0.552,5.558,0.448,3,8,f,3.000,0.72727,0.55160,140.52,147.16,1094730558715527169,-6.64
1101008844101386241,2025-08-24 21:40:34.098837+00,2025-08-24 21:40:34.098837+00,,1094730559239651329,11,2022,345674,7.010,1.000,3.991,0.000,6,5,t,5.331,0.45455,1.00000,210.10,167.68,1094730562427092993,42.42
1101008845248921601,2025-08-24 21:40:34.44485+00,2025-08-24 21:40:34.44485+00,,1094730562427092993,11,2022,345674,2.921,0.885,8.080,0.115,2,9,f,1.774,0.81818,0.88460,167.68,210.10,1094730559239651329,-42.42
1101008846327480321,2025-08-24 21:40:34.764985+00,2025-08-24 21:40:34.764985+00,,1094730561944420353,11,2022,345674,4.883,0.454,6.117,0.546,6,5,t,5.339,0.45455,0.45400,132.12,109.94,1094730560901054465,22.18
1101008847624110081,2025-08-24 21:40:35.169842+00,2025-08-24 21:40:35.169842+00,,1094730558067343361,12,2022,345674,6.892,0.666,5.108,0.334,5,7,f,4.446,0.58333,0.66590,156.30,169.84,1094730558715527169,-13.54
1101008848672358401,2025-08-24 21:40:35.486479+00,2025-08-24 21:40:35.486479+00,,1094730561517977601,12,2022,345674,5.577,0.893,6.423,0.107,8,4,t,8.000,0.33333,0.89330,167.64,93.98,1094730559239651329,73.66
1101008849818681345,2025-08-24 21:40:35.830301+00,2025-08-24 21:40:35.830301+00,,1094730560901054465,12,2022,345674,3.865,0.109,8.137,0.891,5,7,f,4.451,0.58333,0.10920,112.00,132.06,1094730559831605249,-20.06
1101008850894716929,2025-08-24 21:40:36.170944+00,2025-08-24 21:40:36.170944+00,,1094730558715527169,12,2022,345674,7.468,1.000,4.532,0.000,6,6,t,5.333,0.50000,1.00000,169.84,156.30,1094730558067343361,13.54
1101008851745472513,2025-08-24 21:40:36.428073+00,2025-08-24 21:40:36.428073+00,,1094730564354113537,12,2022,345674,9.104,0.779,2.897,0.221,10,2,t,10.000,0.16667,0.77860,164.72,146.86,1094730562427092993,17.86
1101008852949073921,2025-08-24 21:40:36.795422+00,2025-08-24 21:40:36.795422+00,,1094730560272891905,12,2022,345674,5.672,0.335,6.328,0.665,8,4,t,7.101,0.33333,0.33540,130.66,113.30,1094730561944420353,17.36
1101008853993357313,2025-08-24 21:40:37.116686+00,2025-08-24 21:40:37.116686+00,,1094730559831605249,12,2022,345674,5.893,0.450,6.108,0.550,4,8,t,3.563,0.66667,0.44980,132.06,112.00,1094730560901054465,20.06
1101008855082237953,2025-08-24 21:40:37.445286+00,2025-08-24 21:40:37.445286+00,,1094730559239651329,12,2022,345674,7.010,0.000,4.991,1.000,6,6,f,5.327,0.50000,0.00000,93.98,167.64,1094730561517977601,-73.66
1101008856157880321,2025-08-24 21:40:37.773834+00,2025-08-24 21:40:37.773834+00,,1094730562427092993,12,2022,345674,3.481,0.560,8.520,0.440,2,10,f,1.776,0.83333,0.56010,146.86,164.72,1094730564354113537,-17.86
1101008857219432449,2025-08-24 21:40:38.097699+00,2025-08-24 21:40:38.097699+00,,1094730561944420353,12,2022,345674,5.101,0.218,6.900,0.783,6,6,f,5.324,0.50000,0.21750,113.30,130.66,1094730560272891905,-17.36
1101008858702544897,2025-08-24 21:40:38.541891+00,2025-08-24 21:40:38.541891+00,,1094730558067343361,13,2022,345674,7.892,1.000,5.108,0.000,6,7,t,5.337,0.53846,1.00000,198.56,110.64,1094730559831605249,87.92
1101008859810463745,2025-08-24 21:40:38.892648+00,2025-08-24 21:40:38.892648+00,,1094730561517977601,13,2022,345674,6.131,0.554,6.869,0.446,8,5,f,7.097,0.38462,0.55390,128.52,142.30,1094730564354113537,-13.78
1101008860930736129,2025-08-24 21:40:39.230381+00,2025-08-24 21:40:39.230381+00,,1094730560901054465,13,2022,345674,3.865,0.000,9.137,1.000,5,8,f,4.445,0.61538,0.00000,103.08,117.26,1094730560272891905,-14.18
1101008862338678785,2025-08-24 21:40:39.660418+00,2025-08-24 21:40:39.660418+00,,1094730558715527169,13,2022,345674,8.360,0.892,4.640,0.108,7,6,t,6.234,0.46154,0.89230,195.28,120.22,1094730559239651329,75.06
1101008863426445313,2025-08-24 21:40:39.992415+00,2025-08-24 21:40:39.992415+00,,1094730564354113537,13,2022,345674,9.880,0.776,3.121,0.224,11,2,t,9.777,0.15385,0.77590,142.30,128.52,1094730561517977601,13.78
1101008864679297025,2025-08-24 21:40:40.375012+00,2025-08-24 21:40:40.375012+00,,1094730560272891905,13,2022,345674,6.004,0.332,6.996,0.668,9,4,t,8.017,0.30769,0.33190,117.26,103.08,1094730560901054465,14.18
1101008865738293249,2025-08-24 21:40:40.697486+00,2025-08-24 21:40:40.697486+00,,1094730559831605249,13,2022,345674,6.004,0.111,6.997,0.889,4,9,f,3.551,0.69231,0.11060,110.64,198.56,1094730558067343361,-87.92
1101008866888351745,2025-08-24 21:40:41.048771+00,2025-08-24 21:40:41.048771+00,,1094730559239651329,13,2022,345674,7.452,0.442,5.549,0.558,6,7,f,5.337,0.53846,0.44230,120.22,195.28,1094730558715527169,-75.06
1101008867964059649,2025-08-24 21:40:41.37778+00,2025-08-24 21:40:41.37778+00,,1094730562427092993,13,2022,345674,4.146,0.665,8.855,0.335,3,10,t,2.664,0.76923,0.66480,129.00,114.92,1094730561944420353,14.08
1101008869067423745,2025-08-24 21:40:41.717708+00,2025-08-24 21:40:41.717708+00,,1094730561944420353,13,2022,345674,5.328,0.227,7.673,0.773,6,7,f,5.334,0.53846,0.22680,114.92,129.00,1094730562427092993,-14.08
1101008870406422529,2025-08-24 21:40:42.125887+00,2025-08-24 21:40:42.125887+00,,1094730558067343361,14,2022,345674,8.892,1.000,5.108,0.000,7,7,t,6.213,0.50000,1.00000,152.16,95.84,1094730564354113537,56.32
1101008871499038721,2025-08-24 21:40:42.460826+00,2025-08-24 21:40:42.460826+00,,1094730561517977601,14,2022,345674,6.682,0.551,7.318,0.449,8,6,f,7.124,0.42857,0.55120,132.46,145.66,1094730560901054465,-13.20
1101008872580087809,2025-08-24 21:40:42.785396+00,2025-08-24 21:40:42.785396+00,,1094730560901054465,14,2022,345674,4.638,0.773,9.364,0.227,6,8,t,5.332,0.57143,0.77310,145.66,132.46,1094730561517977601,13.20
1101008873639444481,2025-08-24 21:40:43.11263+00,2025-08-24 21:40:43.11263+00,,1094730558715527169,14,2022,345674,9.248,0.888,4.752,0.112,8,6,t,7.101,0.42857,0.88800,152.04,141.08,1094730560272891905,10.96
1101008875135270913,2025-08-24 21:40:43.566623+00,2025-08-24 21:40:43.566623+00,,1094730564354113537,14,2022,345674,10.210,0.330,3.792,0.671,11,3,f,9.756,0.21429,0.32950,95.84,152.16,1094730558067343361,-56.32
1101008876446121985,2025-08-24 21:40:43.969651+00,2025-08-24 21:40:43.969651+00,,1094730560272891905,14,2022,345674,6.673,0.669,7.327,0.331,9,5,f,8.007,0.35714,0.66880,141.08,152.04,1094730558715527169,-10.96
1101008877534412801,2025-08-24 21:40:44.293022+00,2025-08-24 21:40:44.293022+00,,1094730559831605249,14,2022,345674,6.120,0.116,7.881,0.884,4,10,f,3.553,0.71429,0.11640,91.00,114.68,1094730562427092993,-23.68
1101008878619983873,2025-08-24 21:40:44.622351+00,2025-08-24 21:40:44.622351+00,,1094730559239651329,14,2022,345674,7.672,0.220,6.330,0.781,7,7,t,6.234,0.50000,0.21950,93.88,89.22,1094730561944420353,4.66
1101008879706636289,2025-08-24 21:40:44.96156+00,2025-08-24 21:40:44.96156+00,,1094730562427092993,14,2022,345674,4.590,0.444,9.411,0.556,4,10,t,3.558,0.71429,0.44410,114.68,91.00,1094730559831605249,23.68
1101008880782639105,2025-08-24 21:40:45.288702+00,2025-08-24 21:40:45.288702+00,,1094730561944420353,14,2022,345674,5.328,0.000,8.673,1.000,6,8,f,5.341,0.57143,0.00000,89.22,93.88,1094730559239651329,-4.66
1101008983323836417,2025-08-24 21:41:16.536596+00,2025-08-24 21:41:16.536596+00,,1094730558067343361,1,2021,345674,0.337,0.337,0.663,0.663,0,1,f,0.000,1.00000,0.33670,133.58,140.94,1094730559239651329,-7.36
1101008984147525633,2025-08-24 21:41:16.833806+00,2025-08-24 21:41:16.833806+00,,1094730561517977601,1,2021,345674,0.451,0.451,0.549,0.549,0,1,f,0.000,1.00000,0.45070,135.36,171.84,1094730559831605249,-36.48
1101008985029738497,2025-08-24 21:41:17.101448+00,2025-08-24 21:41:17.101448+00,,1094730560901054465,1,2021,345674,0.115,0.115,0.885,0.885,0,1,f,0.000,1.00000,0.11500,124.60,150.80,1094730562427092993,-26.20
1101008985855492097,2025-08-24 21:41:17.354268+00,2025-08-24 21:41:17.354268+00,,1094730558715527169,1,2021,345674,0.222,0.222,0.778,0.778,0,1,f,0.000,1.00000,0.22230,133.46,175.16,1094730560272891905,-41.70
1101008986586185729,2025-08-24 21:41:17.581009+00,2025-08-24 21:41:17.581009+00,,1094730564354113537,1,2021,345674,1.000,1.000,0.000,0.000,1,0,t,0.000,0.00000,1.00000,198.60,113.78,1094730561944420353,84.82
1101008987321860097,2025-08-24 21:41:17.797249+00,2025-08-24 21:41:17.797249+00,,1094730560272891905,1,2021,345674,0.890,0.890,0.110,0.110,1,0,t,0.000,0.00000,0.88990,175.16,133.46,1094730558715527169,41.70
1101008987923185665,2025-08-24 21:41:17.98598+00,2025-08-24 21:41:17.98598+00,,1094730559831605249,1,2021,345674,0.774,0.774,0.226,0.226,1,0,t,0.000,0.00000,0.77370,171.84,135.36,1094730561517977601,36.48
1101008988520906753,2025-08-24 21:41:18.172621+00,2025-08-24 21:41:18.172621+00,,1094730559239651329,1,2021,345674,0.551,0.551,0.449,0.449,1,0,t,0.000,0.00000,0.55140,140.94,133.58,1094730558067343361,7.36
1101008989168402433,2025-08-24 21:41:18.365978+00,2025-08-24 21:41:18.365978+00,,1094730562427092993,1,2021,345674,0.661,0.661,0.339,0.339,1,0,t,0.000,0.00000,0.66130,150.80,124.60,1094730560901054465,26.20
1101008989786243073,2025-08-24 21:41:18.555135+00,2025-08-24 21:41:18.555135+00,,1094730561944420353,1,2021,345674,0.000,0.000,1.000,1.000,0,1,f,0.000,1.00000,0.00000,113.78,198.60,1094730564354113537,-84.82
1101008991399346177,2025-08-24 21:41:19.044655+00,2025-08-24 21:41:19.044655+00,,1094730558067343361,2,2021,345674,1.221,0.884,0.779,0.116,1,1,t,1.000,0.50000,0.88390,178.82,174.56,1094730561517977601,4.26
1101008992299089921,2025-08-24 21:41:19.325784+00,2025-08-24 21:41:19.325784+00,,1094730561517977601,2,2021,345674,1.228,0.777,0.772,0.223,0,2,f,0.000,1.00000,0.77740,174.56,178.82,1094730558067343361,-4.26
1101008993201881089,2025-08-24 21:41:19.601094+00,2025-08-24 21:41:19.601094+00,,1094730560901054465,2,2021,345674,0.671,0.556,1.329,0.444,1,1,t,1.000,0.50000,0.55570,170.96,88.40,1094730564354113537,82.56
1101008994101067777,2025-08-24 21:41:19.862546+00,2025-08-24 21:41:19.862546+00,,1094730558715527169,2,2021,345674,0.328,0.106,1.672,0.894,0,2,f,0.000,1.00000,0.10630,92.26,122.78,1094730559831605249,-30.52
1101008994985672705,2025-08-24 21:41:20.141235+00,2025-08-24 21:41:20.141235+00,,1094730564354113537,2,2021,345674,1.000,0.000,1.000,1.000,1,1,f,1.000,0.50000,0.00000,88.40,170.96,1094730560901054465,-82.56
1101008995993255937,2025-08-24 21:41:20.448738+00,2025-08-24 21:41:20.448738+00,,1094730560272891905,2,2021,345674,1.337,0.447,0.663,0.553,1,1,f,1.000,0.50000,0.44730,135.50,171.72,1094730562427092993,-36.22
1101008996919705601,2025-08-24 21:41:20.726397+00,2025-08-24 21:41:20.726397+00,,1094730559831605249,2,2021,345674,1.107,0.333,0.893,0.667,2,0,t,2.000,0.00000,0.33270,122.78,92.26,1094730558715527169,30.52
1101008997819678721,2025-08-24 21:41:21.007055+00,2025-08-24 21:41:21.007055+00,,1094730559239651329,2,2021,345674,1.551,1.000,0.449,0.000,2,0,t,2.000,0.00000,1.00000,192.84,107.34,1094730561944420353,85.50
1101008998753828865,2025-08-24 21:41:21.284586+00,2025-08-24 21:41:21.284586+00,,1094730562427092993,2,2021,345674,1.338,0.677,0.662,0.323,2,0,t,2.000,0.00000,0.67740,171.72,135.50,1094730560272891905,36.22
1101008999667990529,2025-08-24 21:41:21.570119+00,2025-08-24 21:41:21.570119+00,,1094730561944420353,2,2021,345674,0.223,0.223,1.777,0.777,0,2,f,0.000,1.00000,0.22320,107.34,192.84,1094730559239651329,-85.50
1101009000888827905,2025-08-24 21:41:21.94324+00,2025-08-24 21:41:21.94324+00,,1094730558067343361,3,2021,345674,1.327,0.106,1.673,0.894,1,2,f,0.669,0.66667,0.10570,90.62,139.56,1094730558715527169,-48.94
1101009001791750145,2025-08-24 21:41:22.217009+00,2025-08-24 21:41:22.217009+00,,1094730561517977601,3,2021,345674,2.228,1.000,0.772,0.000,1,2,t,0.673,0.66667,1.00000,187.76,157.26,1094730559239651329,30.50
1101009002721050625,2025-08-24 21:41:22.503072+00,2025-08-24 21:41:22.503072+00,,1094730560901054465,3,2021,345674,0.893,0.222,2.107,0.778,1,2,f,0.660,0.66667,0.22160,136.32,144.44,1094730561944420353,-8.12
1101009003967709185,2025-08-24 21:41:22.868813+00,2025-08-24 21:41:22.868813+00,,1094730558715527169,3,2021,345674,0.666,0.338,2.334,0.662,1,2,t,0.664,0.66667,0.33780,139.56,90.62,1094730558067343361,48.94
1101009004894257153,2025-08-24 21:41:23.165152+00,2025-08-24 21:41:23.165152+00,,1094730564354113537,3,2021,345674,1.000,0.000,2.000,1.000,1,2,f,0.666,0.66667,0.00000,90.28,175.34,1094730560272891905,-85.06
1101009005943750657,2025-08-24 21:41:23.484697+00,2025-08-24 21:41:23.484697+00,,1094730560272891905,3,2021,345674,2.222,0.885,0.778,0.115,2,1,t,1.330,0.33333,0.88490,175.34,90.28,1094730564354113537,85.06
1101009006888386561,2025-08-24 21:41:23.772926+00,2025-08-24 21:41:23.772926+00,,1094730559831605249,3,2021,345674,1.553,0.446,1.447,0.554,2,1,f,1.335,0.33333,0.44570,142.50,169.26,1094730562427092993,-26.76
1101009007878045697,2025-08-24 21:41:24.076047+00,2025-08-24 21:41:24.076047+00,,1094730559239651329,3,2021,345674,2.213,0.662,0.787,0.338,2,1,f,1.330,0.33333,0.66210,157.26,187.76,1094730561517977601,-30.50
1101009008832086017,2025-08-24 21:41:24.364155+00,2025-08-24 21:41:24.364155+00,,1094730562427092993,3,2021,345674,2.120,0.782,0.880,0.218,3,0,t,2.008,0.00000,0.78170,169.26,142.50,1094730559831605249,26.76
1101009009762369537,2025-08-24 21:41:24.649437+00,2025-08-24 21:41:24.649437+00,,1094730561944420353,3,2021,345674,0.773,0.550,2.227,0.450,1,2,t,0.673,0.66667,0.55030,144.44,136.32,1094730560901054465,8.12
1101009010896994305,2025-08-24 21:41:24.99348+00,2025-08-24 21:41:24.99348+00,,1094730558067343361,4,2021,345674,1.327,0.000,2.673,1.000,1,3,f,1.000,0.75000,0.00000,100.98,107.80,1094730559831605249,-6.82
1101009011782156289,2025-08-24 21:41:25.270935+00,2025-08-24 21:41:25.270935+00,,1094730561517977601,4,2021,345674,2.451,0.223,1.549,0.777,1,3,f,1.000,0.75000,0.22260,114.24,161.56,1094730560901054465,-47.32
1101009012657553409,2025-08-24 21:41:25.533867+00,2025-08-24 21:41:25.533867+00,,1094730560901054465,4,2021,345674,1.668,0.775,2.332,0.225,2,2,t,2.000,0.50000,0.77510,161.56,114.24,1094730561517977601,47.32
1101009013617033217,2025-08-24 21:41:25.811258+00,2025-08-24 21:41:25.811258+00,,1094730558715527169,4,2021,345674,1.558,0.892,2.442,0.108,2,2,t,2.000,0.50000,0.89160,161.80,118.04,1094730559239651329,43.76
1101009014482796545,2025-08-24 21:41:26.09517+00,2025-08-24 21:41:26.09517+00,,1094730564354113537,4,2021,345674,1.671,0.671,2.329,0.329,1,3,f,1.000,0.75000,0.67070,158.62,169.58,1094730562427092993,-10.96
1101009015496704001,2025-08-24 21:41:26.400097+00,2025-08-24 21:41:26.400097+00,,1094730560272891905,4,2021,345674,2.776,0.554,1.224,0.446,3,1,t,3.000,0.25000,0.55420,133.86,125.00,1094730561944420353,8.86
1101009016418697217,2025-08-24 21:41:26.682569+00,2025-08-24 21:41:26.682569+00,,1094730559831605249,4,2021,345674,1.665,0.112,2.335,0.888,3,1,t,3.000,0.25000,0.11180,107.80,100.98,1094730558067343361,6.82
1101009017568362497,2025-08-24 21:41:27.03371+00,2025-08-24 21:41:27.03371+00,,1094730559239651329,4,2021,345674,2.548,0.335,1.452,0.665,2,2,f,2.000,0.50000,0.33470,118.04,161.80,1094730558715527169,-43.76
1101009018495139841,2025-08-24 21:41:27.316109+00,2025-08-24 21:41:27.316109+00,,1094730562427092993,4,2021,345674,3.120,1.000,0.880,0.000,4,0,t,4.000,0.00000,1.00000,169.58,158.62,1094730564354113537,10.96
1101009019394293761,2025-08-24 21:41:27.585733+00,2025-08-24 21:41:27.585733+00,,1094730561944420353,4,2021,345674,1.224,0.451,2.776,0.549,1,3,f,1.000,0.75000,0.45120,125.00,133.86,1094730560272891905,-8.86
1101009020721332225,2025-08-24 21:41:27.994115+00,2025-08-24 21:41:27.994115+00,,1094730558067343361,5,2021,345674,1.659,0.332,3.341,0.668,1,4,f,0.798,0.80000,0.33230,142.06,189.80,1094730564354113537,-47.74
1101009021677338625,2025-08-24 21:41:28.286133+00,2025-08-24 21:41:28.286133+00,,1094730561517977601,5,2021,345674,2.674,0.223,2.326,0.777,2,3,t,1.606,0.60000,0.22280,134.36,109.02,1094730558715527169,25.34
1101009022603886593,2025-08-24 21:41:28.56982+00,2025-08-24 21:41:28.56982+00,,1094730560901054465,5,2021,345674,2.338,0.670,2.662,0.330,3,2,t,2.401,0.40000,0.67000,165.84,143.46,1094730560272891905,22.38
